,id_ee,id_depto,jardin,primario,secundario
35525,500249200,50028.0,1,0,0
35526,500249400,50028.0,1,0,0
35527,500249600,50028.0,1,0,0
35528,500250600,50070.0,1,0,0
35529,500251000,50070.0,0,0,1
35530,500251200,50126.0,0,0,1
35531,500251400,50070.0,1,0,0
35532,500251700,50028.0,1,0,0
35533,500251800,50063.0,1,0,0
35534,500252500,50112.0,1,0,0
35535,500252800,50070.0,1,0,0
35536,500253000,50014.0,1,0,0
35537,500253100,50070.0,1,0,0
35538,500253200,50049.0,0,0,1
35539,500253700,50091.0,1,0,0
35540,500253800,50112.0,1,0,0
35541,500253900,50112.0,1,0,0
35542,500254600,50091.0,1,0,0
35543,500256000,50070.0,1,0,0
35544,500257000,50070.0,0,0,1
35545,500257100,50028.0,1,0,0
35546,500257200,50056.0,0,0,1
35547,500257300,50056.0,1,1,0
35548,500257400,50007.0,1,0,0
35549,500257500,50021.0,1,0,0
35550,500257600,50119.0,1,0,0
35551,500257700,50021.0,1,0,0
35552,500257701,50021.0,1,0,0
35553,500257800,50049.0,1,0,0
35554,500257900,50049.0,1,0,0
35555,500258000,50049.0,1,0,0
35556,500258001,50049.0,1,0,0
35557,500258100,50007.0,1,0,0
35558,500258200,50007.0,1,0,0
35559,500258300,50063.0,1,0,0
35560,500258400,50035.0,1,0,0
35561,500258500,50049.0,1,0,0
35562,500258600,50056.0,1,0,0
35563,500258700,50056.0,1,0,0
35564,500259100,50056.0,1,0,0
35565,500259800,50091.0,1,0,0
35566,500259900,50091.0,1,0,0
35567,500260000,50091.0,1,0,0
35568,500260100,50105.0,1,0,0
35569,500260200,50119.0,1,1,0
35570,500260300,50105.0,0,0,1
35571,500260500,50105.0,1,1,0
35572,500260600,50091.0,1,1,0
35573,500260700,50063.0,1,1,0
35574,500261100,50063.0,1,0,0
35575,500261200,50105.0,1,0,0
35576,500262800,50014.0,1,0,0
35577,500263600,50112.0,1,0,0
35578,500264100,50063.0,1,0,0
35579,500264200,50098.0,1,0,0
35580,500264201,50098.0,1,0,0
35581,500264700,50063.0,0,0,1
35582,500265000,50119.0,1,0,0
35583,500265200,50119.0,1,0,0
35584,500265800,50084.0,1,0,0
35585,500266000,50091.0,1,0,0
35586,500266100,50056.0,1,0,0
35587,500267500,50028.0,1,0,0
35588,500269000,50028.0,0,0,1
35589,500269200,50049.0,1,0,0
35590,500269300,50056.0,1,0,0
35591,500269400,50091.0,1,0,0
35592,500269500,50091.0,1,0,0
35593,500269600,50049.0,1,0,0
35594,500269601,50049.0,1,0,0
35595,500269700,50049.0,1,0,0
35596,500269701,50049.0,1,0,0
35597,500270200,50014.0,1,0,0
35598,500270201,50014.0,1,0,0
35599,500270300,50084.0,0,0,1
35600,500270400,50105.0,1,1,0
35601,500270500,50014.0,0,0,0
35602,500270600,50035.0,1,0,0
35603,500270800,50126.0,0,0,1
35604,500271400,50021.0,1,1,0
35605,500271800,50063.0,0,0,1
35606,500272300,50028.0,1,0,0
35607,500272400,50070.0,1,0,0
35608,500272500,50021.0,1,0,0
35609,500272600,50063.0,1,0,0
35610,500272700,50028.0,1,0,0
35611,500272701,50028.0,1,0,0
35612,500272800,50063.0,1,0,0
35613,500273100,50098.0,1,0,0
35614,500273200,50105.0,1,0,0
35615,500273201,50105.0,1,0,0
35616,500273400,50070.0,0,0,1
35617,500273401,50070.0,0,0,1
35618,500273700,50105.0,1,0,0
35619,500273701,50105.0,1,0,0
35620,500273900,50028.0,1,0,0
35621,500274000,50028.0,1,0,0
35622,500274100,50028.0,1,0,0
35623,500274101,50028.0,1,0,0
35624,500274200,50021.0,1,1,0
35625,500274300,50035.0,1,0,0
35626,500274301,50035.0,1,0,0
35627,500274500,50049.0,1,0,0
35628,500274501,50049.0,1,0,0
35629,500274900,50091.0,1,0,0
35630,500274901,50091.0,1,0,0
35631,500274902,50091.0,1,0,0
35632,500274903,50091.0,1,0,0
35633,500275000,50007.0,1,0,0
35634,500275100,50098.0,1,0,0
35635,500275200,50126.0,1,0,0
35636,500275201,50126.0,1,0,0
35637,500275202,50126.0,1,0,0
35638,500275400,50049.0,1,0,0
35639,500275600,50070.0,1,1,0
35640,500275800,50063.0,1,1,0
35641,500275900,50070.0,1,1,0
35642,500276000,50007.0,1,1,0
35643,500276200,50049.0,0,0,1
35644,500276300,50021.0,0,0,1
35645,500276500,50035.0,0,0,0
35646,500277100,50042.0,1,0,0
35647,500277200,50042.0,1,0,0
35648,500277700,50084.0,1,0,0
35649,500277800,50084.0,1,0,0
35650,500277900,50084.0,1,0,0
35651,500278400,50112.0,1,0,0
35652,500278500,50112.0,1,0,0
35653,500279100,50070.0,0,0,1
35654,500279600,50077.0,1,0,0
35655,500279601,50077.0,1,0,0
35656,500279700,50105.0,1,0,0
35657,500279800,50070.0,1,0,0
35658,500279801,50070.0,1,0,0
35659,500279900,50098.0,1,0,0
35660,500279901,50098.0,1,0,0
35661,500280000,50035.0,1,0,0
35662,500280001,50035.0,1,0,0
35663,500280100,50063.0,1,0,0
35664,500280200,50063.0,1,0,0
35665,500280300,50119.0,1,0,0
35666,500280400,50007.0,1,0,0
35667,500280500,50049.0,1,0,0
35668,500280501,50049.0,1,0,0
35669,500280600,50021.0,1,0,0
35670,500280601,50021.0,1,0,0
35671,500280700,50028.0,1,0,0
35672,500280701,50028.0,1,0,0
35673,500280702,50028.0,1,0,0
35674,500280900,50056.0,1,0,0
35675,500280901,50056.0,1,0,0
35676,500281100,50063.0,1,1,0
35677,500281300,50098.0,1,1,0
35678,500281400,50028.0,1,0,0
35679,500281401,50028.0,1,0,0
35680,500281402,50028.0,1,0,0
35681,500281600,50021.0,0,0,0
35682,500281900,50105.0,1,0,0
35683,500282400,50049.0,1,0,0
35684,500282401,50049.0,1,0,0
35685,500282800,50021.0,0,0,1
35686,500283100,50007.0,1,0,0
35687,500283200,50105.0,1,0,0
35688,500284400,50063.0,1,1,0
35689,500284600,50070.0,1,1,0
35690,500284700,50049.0,0,0,1
35691,500284800,50070.0,1,1,0
35692,500285200,50035.0,1,0,0
35693,500285400,50063.0,1,0,0
35694,500285500,50112.0,1,0,0
35695,500285700,50105.0,1,0,0
35696,500285900,50070.0,1,0,0
35697,500286000,50007.0,1,1,0
35698,500286100,50119.0,1,0,0
35699,500286600,50028.0,1,1,0
35700,500286700,50070.0,1,0,0
35701,500286800,50091.0,1,0,0
35702,500287000,50091.0,1,0,0
35703,500287200,50091.0,1,0,0
35704,500287300,50105.0,1,0,0
35705,500287500,50021.0,1,1,0
35706,500287600,50070.0,1,1,0
35707,500287700,50021.0,0,0,1
35708,500287800,50021.0,1,1,0
35709,500288000,50105.0,1,1,0
35710,500288700,50105.0,0,0,1
35711,500288800,50070.0,1,0,0
35712,500289100,50091.0,1,0,0
35713,500289200,50126.0,1,0,0
35714,500289400,50077.0,1,0,0
35715,500289500,50077.0,1,0,0
35716,500289700,50007.0,0,0,0
35717,500289800,50028.0,1,0,0
35718,500289900,50070.0,1,0,0
35719,500290700,50014.0,1,0,0
35720,500290900,50112.0,1,0,0
35721,500291200,50070.0,1,0,0
35722,500291400,50021.0,0,0,1
35723,500291600,50063.0,1,0,0
35724,509000100,50014.0,0,0,1
35725,509000200,50007.0,1,1,0
35726,509000300,50007.0,0,0,1
35727,509000400,50007.0,1,1,1
35728,509000500,50007.0,0,0,1
35729,509000600,50007.0,0,0,1
35730,540000100,54084.0,0,1,0
35731,540000200,54084.0,0,1,0
35732,540000300,54028.0,0,1,0
35733,540000400,54084.0,1,1,0
35734,540000401,54084.0,1,1,0
35735,540000402,54084.0,1,1,0
35736,540000403,54084.0,0,1,0
35737,540000404,54084.0,1,1,0
35738,540000500,54084.0,1,1,0
35739,540000600,54070.0,1,1,0
35740,540000800,54070.0,0,1,0
35741,540000901,54070.0,0,0,1
35742,540001000,54070.0,0,1,0
35743,540001100,54063.0,0,1,0
35744,540001200,54063.0,1,1,1
35745,540001300,54063.0,0,1,0
35746,540001600,54063.0,0,1,0
35747,540001700,54063.0,0,1,0
35748,540001800,54007.0,0,1,0
35749,540001900,54007.0,0,1,0
35750,540002000,54007.0,0,1,0
35751,540002100,54007.0,0,1,0
35752,540002300,54007.0,0,0,1
35753,540002400,54007.0,0,1,0
35754,540002600,54007.0,0,1,0
35755,540002603,54007.0,0,1,0
35756,540002700,54056.0,0,1,0
35757,540002800,54056.0,0,1,0
35758,540002900,54056.0,1,1,0
35759,540003000,54056.0,1,1,0
35760,540003100,54056.0,1,1,0
35761,540003101,54056.0,0,1,0
35762,540003200,54007.0,0,1,0
35763,540003300,54007.0,0,1,0
35764,540003400,54028.0,0,1,0
35765,540003401,54028.0,0,1,0
35766,540003500,54028.0,0,1,0
35767,540003800,54119.0,0,0,1
35768,540003900,54119.0,0,1,0
35769,540004000,54119.0,0,1,0
35770,540004100,54119.0,0,1,0
35771,540004200,54056.0,1,1,1
35772,540004400,54056.0,0,1,0
35773,540004401,54056.0,0,1,0
35774,540004403,54056.0,0,1,0
35775,540004500,54119.0,1,1,0
35776,540004700,54119.0,1,1,0
35777,540004800,54119.0,1,1,0
35778,540004900,54119.0,0,1,0
35779,540004901,54119.0,0,1,0
35780,540005000,54070.0,0,1,0
35781,540005100,54056.0,1,1,0
35782,540005200,54056.0,0,1,0
35783,540005300,54056.0,0,0,1
35784,540005400,54056.0,0,1,0
35785,540005600,54077.0,0,1,0
35786,540005700,54077.0,0,1,0
35787,540005800,54077.0,0,1,0
35788,540006000,54077.0,0,0,1
35789,540006200,54028.0,1,1,1
35790,540006300,54028.0,0,1,0
35791,540006500,54077.0,0,1,0
35792,540006501,54077.0,1,1,0
35793,540006502,54077.0,1,1,0
35794,540006600,54077.0,1,1,0
35795,540006700,54077.0,0,1,0
35796,540007000,54077.0,1,1,1
35797,540007100,54021.0,0,0,1
35798,540007300,54021.0,0,1,0
35799,540007400,54021.0,0,1,0
35800,540007402,54021.0,0,1,0
35801,540007500,54021.0,0,1,0
35802,540007600,54021.0,1,1,0
35803,540007700,54021.0,0,1,0
35804,540007800,54063.0,1,1,0
35805,540007900,54028.0,0,1,0
35806,540008000,54063.0,0,1,0
35807,540008100,54063.0,0,1,0
35808,540008500,54028.0,0,1,0
35809,540008600,54063.0,0,1,0
35810,540008700,54119.0,0,1,0
35811,540008800,54119.0,0,1,0
35812,540008900,54119.0,0,1,0
35813,540008901,54119.0,1,1,0
35814,540008902,54119.0,1,1,0
35815,540009000,54119.0,0,1,0
35816,540009001,54119.0,0,1,0
35817,540009200,54119.0,0,1,0
35818,540009300,54056.0,0,1,0
35819,540009400,54056.0,1,1,0
35820,540009600,54091.0,0,1,0
35821,540009700,54091.0,0,0,1
35822,540009800,54091.0,0,1,0
35823,540009900,54091.0,0,1,0
35824,540010000,54091.0,0,1,0
35825,540010100,54091.0,0,1,0
35826,540010101,54091.0,0,1,0
35827,540010200,54091.0,0,1,0
35828,540010300,54091.0,0,1,0
35829,540010400,54091.0,0,1,0
35830,540010500,54091.0,0,1,0
35831,540010600,54091.0,0,1,0
35832,540010601,54091.0,0,1,0
35833,540010700,54119.0,0,1,0
35834,540011000,54119.0,0,1,0
35835,540011200,54028.0,0,0,0
35836,540011400,54056.0,0,1,0
35837,540011401,54056.0,0,1,0
35838,540011500,54056.0,1,1,0
35839,540011501,54056.0,0,1,0
35840,540011600,54056.0,1,1,0
35841,540011601,54056.0,0,1,0
35842,540011700,54056.0,1,1,0
35843,540011701,54056.0,0,1,0
35844,540011800,54056.0,0,1,0
35845,540011900,54056.0,1,1,0
35846,540012000,54084.0,1,1,1
35847,540012300,54084.0,0,1,0
35848,540012400,54091.0,0,1,0
35849,540012500,54042.0,0,1,0
35850,540012600,54077.0,0,1,0
35851,540012800,54042.0,0,1,0
35852,540012900,54042.0,0,1,0
35853,540013000,54042.0,0,1,0
35854,540013400,54063.0,0,1,0
35855,540013500,54063.0,0,1,0
35856,540013600,54063.0,0,1,0
35857,540014000,54063.0,1,1,0
35858,540014100,54063.0,0,0,0
35859,540014500,54028.0,0,1,0
35860,540014600,54028.0,0,1,0
35861,540014900,54014.0,0,1,0
35862,540015000,54014.0,0,1,0
35863,540015100,54014.0,0,1,0
35864,540015200,54014.0,0,1,0
35865,540015300,54014.0,1,1,0
35866,540015400,54014.0,0,1,0
35867,540015500,54014.0,0,1,0
35868,540015600,54014.0,1,1,0
35869,540015700,54014.0,1,1,0
35870,540015800,54014.0,1,1,0
35871,540015900,54014.0,1,1,0
35872,540016000,54014.0,1,1,0
35873,540016100,54014.0,0,1,0
35874,540016200,54014.0,1,1,0
35875,540016300,54014.0,0,1,0
35876,540016301,54014.0,0,1,0
35877,540016400,54014.0,1,1,0
35878,540016500,54014.0,1,1,0
35879,540016600,54014.0,0,1,0
35880,540016601,54014.0,0,1,0
35881,540016800,54014.0,0,1,0
35882,540016900,54014.0,0,1,0
35883,540017000,54119.0,0,1,0
35884,540017001,54119.0,0,1,0
35885,540017002,54119.0,0,1,0
35886,540017100,54119.0,0,1,0
35887,540017101,54119.0,0,1,0
35888,540017200,54119.0,0,1,0
35889,540017300,54119.0,0,1,0
35890,540017400,54119.0,0,1,0
35891,540017600,54119.0,1,1,0
35892,540017700,54119.0,1,1,0
35893,540017800,54119.0,0,0,1
35894,540017900,54119.0,0,1,0
35895,540018000,54119.0,0,1,0
35896,540018001,54119.0,0,1,0
35897,540018100,54119.0,0,1,0
35898,540018200,54021.0,0,1,0
35899,540018201,54021.0,1,1,0
35900,540018300,54021.0,1,1,0
35901,540018301,54021.0,0,1,0
35902,540018500,54070.0,1,1,0
35903,540018501,54070.0,0,1,0
35904,540018600,54070.0,0,1,0
35905,540018700,54070.0,0,1,0
35906,540018800,54070.0,0,1,0
35907,540018900,54021.0,0,1,0
35908,540019000,54021.0,1,1,0
35909,540019001,54021.0,1,1,0
35910,540019100,54021.0,0,1,0
35911,540019500,54070.0,0,1,0
35912,540019501,54070.0,0,1,0
35913,540019700,54049.0,0,1,0
35914,540019800,54049.0,0,1,0
35915,540019801,54049.0,1,1,0
35916,540019900,54049.0,1,1,0
35917,540020100,54049.0,1,1,0
35918,540020101,54049.0,1,1,0
35919,540020102,54049.0,1,1,0
35920,540020103,54049.0,1,1,0
35921,540020200,54049.0,0,1,0
35922,540020201,54049.0,0,1,0
35923,540020300,54049.0,0,0,1
35924,540020400,54049.0,1,1,1
35925,540020500,54049.0,1,1,1
35926,540020600,54063.0,0,1,0
35927,540020601,54063.0,1,1,0
35928,540020602,54063.0,0,1,0
35929,540020700,54098.0,0,1,0
35930,540020800,54028.0,1,1,1
35931,540020900,54091.0,0,0,1
35932,540021000,54119.0,0,1,0
35933,540021100,54091.0,0,1,0
35934,540021200,54042.0,0,1,0
35935,540021300,54014.0,1,1,0
35936,540021400,54014.0,0,1,0
35937,540021401,54014.0,0,1,0
35938,540021800,54070.0,0,0,1
35939,540022000,54098.0,1,1,0
35940,540022001,54098.0,1,1,0
35941,540022002,54098.0,1,1,0
35942,540022100,54098.0,1,1,0
35943,540022400,54105.0,0,1,0
35944,540022500,54105.0,0,0,1
35945,540022600,54105.0,1,1,0
35946,540022700,54105.0,1,1,0
35947,540022900,54105.0,1,1,0
35948,540022901,54070.0,0,1,0
35949,540023100,54105.0,1,1,0
35950,540023200,54105.0,1,1,0
35951,540023201,54105.0,0,1,0
35952,540023300,54105.0,1,1,0
35953,540023600,54042.0,0,0,1
35954,540023700,54042.0,0,1,0
35955,540023800,54042.0,0,1,0
35956,540023900,54042.0,1,1,1
35957,540024000,54042.0,0,1,0
35958,540024200,54084.0,1,1,0
35959,540024202,54084.0,1,1,0
35960,540024203,54084.0,1,1,0
35961,540024300,54084.0,1,1,0
35962,540024301,54084.0,0,1,0
35963,540024400,54042.0,1,1,0
35964,540024500,54042.0,0,1,0
35965,540024600,54042.0,0,0,1
35966,540024900,54105.0,1,1,0
35967,540025000,54105.0,1,1,0
35968,540025200,54105.0,1,1,0
35969,540025300,54105.0,1,1,0
35970,540025301,54105.0,1,1,0
35971,540025400,54105.0,1,1,0
35972,540025500,54105.0,0,1,0
35973,540025600,54105.0,0,1,0
35974,540025601,54105.0,0,1,0
35975,540025700,54105.0,0,1,0
35976,540025701,54105.0,0,1,0
35977,540025800,54105.0,0,1,0
35978,540025900,54077.0,1,1,0
35979,540026100,54077.0,1,1,0
35980,540026200,54077.0,1,1,0
35981,540026201,54084.0,0,1,0
35982,540026300,54077.0,1,1,0
35983,540026400,54077.0,0,1,0
35984,540026500,54077.0,1,1,0
35985,540026600,54077.0,1,1,0
35986,540026800,54077.0,1,1,0
35987,540026900,54077.0,0,0,1
35988,540027000,54077.0,0,0,1
35989,540027100,54077.0,0,1,0
35990,540027400,54084.0,1,0,0
35991,540027500,54091.0,0,1,0
35992,540027700,54091.0,0,1,0
35993,540027800,54070.0,0,0,1
35994,540027900,54070.0,1,1,1
35995,540028000,54070.0,1,1,0
35996,540028100,54070.0,0,1,0
35997,540028200,54070.0,0,1,0
35998,540028400,54070.0,0,1,0
35999,540028500,54070.0,0,1,0
36000,540028800,54070.0,1,1,0
36001,540028802,54070.0,0,1,0
36002,540028900,54070.0,1,1,0
36003,540029000,54070.0,1,1,0
36004,540029100,54070.0,1,1,0
36005,540029200,54070.0,1,1,0
36006,540029300,54070.0,1,1,0
36007,540029400,54070.0,1,1,0
36008,540029500,54070.0,0,1,0
36009,540029600,54070.0,1,1,0
36010,540029800,54070.0,0,1,0
36011,540029900,54070.0,1,1,0
36012,540030000,54070.0,0,1,0
36013,540030100,54070.0,1,1,0
36014,540030200,54056.0,1,1,0
36015,540030300,54056.0,1,1,0
36016,540030301,54056.0,1,1,0
36017,540030400,54056.0,1,1,0
36018,540030401,54056.0,0,1,0
36019,540030500,54056.0,1,1,0
36020,540030600,54056.0,1,1,0
36021,540030700,54056.0,1,1,0
36022,540030800,54056.0,1,1,0
36023,540030900,54056.0,1,1,0
36024,540030901,54056.0,0,1,0
36025,540031000,54056.0,1,1,0
36026,540031100,54084.0,1,1,1
36027,540031200,54077.0,0,0,0
36028,540031300,54077.0,0,1,0
36029,540031500,54077.0,1,1,0
36030,540031501,54077.0,1,1,0
36031,540031600,54077.0,0,1,0
36032,540031700,54077.0,0,1,0
36033,540031800,54077.0,1,1,0
36034,540031900,54077.0,0,1,0
36035,540032000,54077.0,0,1,0
36036,540032100,54112.0,0,1,0
36037,540032101,54112.0,0,1,0
36038,540032200,54112.0,0,1,0
36039,540032201,54112.0,0,1,0
36040,540032300,54112.0,0,1,0
36041,540032400,54112.0,1,1,0
36042,540032403,54112.0,1,1,0
36043,540032600,54014.0,0,1,0
36044,540032700,54014.0,0,1,0
36045,540032800,54014.0,1,1,0
36046,540032900,54014.0,0,0,1
36047,540033000,54014.0,0,1,0
36048,540033001,54014.0,0,1,0
36049,540033100,54014.0,1,1,1
36050,540033200,54014.0,1,1,0
36051,540033300,54014.0,1,1,0
36052,540033400,54014.0,0,1,0
36053,540033500,54014.0,0,1,0
36054,540033600,54014.0,0,1,0
36055,540033700,54014.0,1,1,0
36056,540033702,54014.0,1,1,0
36057,540033800,54014.0,0,1,0
36058,540033900,54014.0,1,1,0
36059,540034100,54091.0,0,1,0
36060,540034300,54049.0,1,1,0
36061,540034400,54112.0,0,1,0
36062,540034402,54112.0,0,1,0
36063,540034403,54049.0,0,1,0
36064,540034500,54049.0,0,1,0
36065,540034501,54049.0,0,1,0
36066,540034600,54049.0,1,1,0
36067,540034700,54049.0,1,1,0
36068,540034800,54049.0,0,1,0
36069,540034801,54049.0,0,1,0
36070,540034900,54028.0,0,1,0
36071,540035000,54091.0,0,1,0
36072,540035100,54091.0,0,1,0
36073,540035200,54091.0,0,1,0
36074,540035400,54091.0,0,1,0
36075,540035500,54014.0,1,1,0
36076,540035600,54014.0,1,1,0
36077,540035601,54014.0,1,1,0
36078,540035700,54014.0,0,1,0
36079,540035800,54091.0,1,1,0
36080,540036100,54014.0,0,1,0
36081,540036300,54014.0,1,1,0
36082,540036400,54014.0,1,1,1
36083,540036500,54014.0,0,1,0
36084,540036600,54091.0,0,1,0
36085,540036700,54091.0,0,1,0
36086,540036800,54091.0,0,1,0
36087,540036900,54091.0,0,1,0
36088,540037000,54091.0,0,0,1
36089,540037001,54091.0,0,0,1
36090,540037100,54042.0,0,0,1
36091,540037200,54042.0,0,1,0
36092,540037400,54042.0,0,1,0
36093,540037401,54042.0,0,1,0
36094,540037402,54042.0,1,1,0
36095,540037500,54042.0,0,1,0
36096,540037800,54042.0,0,1,0
36097,540037900,54042.0,1,1,0
36098,540038000,54042.0,0,1,0
36099,540038200,54042.0,1,1,0
36100,540038201,54042.0,1,1,0
36101,540038300,54042.0,0,1,0
36102,540038400,54042.0,0,1,0
36103,540038500,54042.0,0,1,0
36104,540038501,54042.0,1,1,0
36105,540038600,54042.0,0,1,0
36106,540038700,54042.0,0,1,0
36107,540038701,54042.0,0,1,0
36108,540038900,54112.0,0,1,0
36109,540039000,54112.0,0,1,0
36110,540039001,54112.0,0,1,0
36111,540039100,54112.0,1,1,0
36112,540039200,54112.0,1,1,0
36113,540039202,54112.0,0,1,0
36114,540039204,54112.0,0,1,0
36115,540039300,54112.0,1,1,0
36116,540039302,54112.0,1,1,0
36117,540039400,54112.0,0,1,0
36118,540039401,54112.0,0,1,0
36119,540039403,54112.0,0,1,0
36120,540039500,54112.0,0,1,0
36121,540039700,54112.0,1,1,0
36122,540039701,54112.0,1,1,0
36123,540039702,54112.0,0,1,0
36124,540039703,54112.0,0,1,0
36125,540039800,54112.0,0,1,0
36126,540039801,54112.0,0,1,0
36127,540039802,54112.0,0,1,0
36128,540039900,54112.0,1,1,0
36129,540039901,54112.0,0,1,0
36130,540040000,54112.0,0,1,0
36131,540040001,54112.0,0,1,0
36132,540040002,54084.0,0,1,0
36133,540040003,54112.0,0,1,0
36134,540040100,54112.0,1,1,0
36135,540040200,54112.0,1,1,0
36136,540040300,54112.0,0,1,0
36137,540040400,54112.0,0,1,0
36138,540040403,54112.0,0,1,0
36139,540040500,54056.0,1,1,0
36140,540040501,54056.0,0,1,0
36141,540040502,54056.0,0,1,0
36142,540040600,54056.0,0,1,0
36143,540040700,54056.0,0,1,0
36144,540040701,54056.0,0,1,0
36145,540040702,54056.0,0,1,0
36146,540040800,54084.0,0,0,1
36147,540040900,54084.0,0,1,0
36148,540041000,54084.0,0,1,0
36149,540041100,54084.0,0,1,0
36150,540041400,54084.0,0,1,0
36151,540041700,54098.0,1,1,0
36152,540041701,54098.0,1,1,0
36153,540041800,54098.0,0,0,1
36154,540041900,54098.0,1,1,1
36155,540042000,54098.0,0,1,0
36156,540042200,54098.0,1,1,0
36157,540042300,54098.0,0,0,1
36158,540042400,54098.0,0,1,0
36159,540042401,54098.0,0,1,0
36160,540042500,54098.0,0,1,0
36161,540042600,54098.0,0,1,0
36162,540042700,54098.0,0,1,0
36163,540042701,54098.0,0,1,0
36164,540042800,54098.0,0,1,0
36165,540042900,54098.0,1,1,0
36166,540043100,54098.0,0,1,0
36167,540043200,54098.0,0,1,0
36168,540043300,54098.0,0,1,0
36169,540043600,54098.0,0,1,0
36170,540043700,54098.0,0,1,0
36171,540043900,54098.0,0,1,0
36172,540043901,54098.0,0,1,0
36173,540044000,54091.0,0,1,0
36174,540044100,54091.0,0,1,0
36175,540044200,54091.0,0,1,0
36176,540044400,54091.0,0,0,1
36177,540044500,54091.0,0,1,0
36178,540044600,54091.0,1,1,0
36179,540044601,54091.0,1,1,0
36180,540044700,54091.0,0,1,0
36181,540044800,54091.0,0,1,0
36182,540044900,54091.0,0,1,0
36183,540045000,54091.0,0,1,0
36184,540045100,54091.0,0,1,0
36185,540045200,54091.0,0,0,1
36186,540045400,54091.0,0,1,0
36187,540045500,54091.0,0,1,0
36188,540045600,54091.0,0,1,0
36189,540045700,54091.0,0,1,0
36190,540045800,54091.0,0,1,0
36191,540045900,54091.0,0,1,0
36192,540045901,54091.0,0,1,0
36193,540046000,54091.0,0,0,1
36194,540046100,54091.0,0,1,0
36195,540046200,54091.0,0,1,0
36196,540046300,54091.0,0,1,0
36197,540046400,54091.0,0,1,0
36198,540046500,54098.0,0,1,0
36199,540046600,54028.0,1,1,1
36200,540046700,54091.0,0,1,0
36201,540046900,54035.0,0,1,0
36202,540046902,54035.0,0,1,0
36203,540046903,54035.0,0,1,0
36204,540047100,54105.0,0,1,0
36205,540047200,54049.0,0,1,0
36206,540047400,54007.0,0,1,0
36207,540047500,54007.0,0,1,0
36208,540047600,54007.0,0,1,0
36209,540047700,54007.0,0,1,0
36210,540047800,54028.0,1,1,0
36211,540047900,54007.0,0,1,0
36212,540047901,54007.0,0,1,0
36213,540047902,54007.0,0,1,0
36214,540048000,54007.0,0,1,0
36215,540048400,54049.0,0,1,0
36216,540048401,54049.0,1,1,0
36217,540048500,54049.0,0,1,0
36218,540048501,54049.0,0,1,0
36219,540048600,54049.0,0,1,0
36220,540048700,54049.0,0,1,0
36221,540048800,54049.0,0,1,0
36222,540048900,54049.0,0,1,0
36223,540049000,54049.0,0,1,0
36224,540049100,54049.0,0,1,0
36225,540049200,54049.0,0,1,0
36226,540049201,54049.0,0,1,0
36227,540049300,54049.0,0,1,0
36228,540049400,54049.0,0,1,0
36229,540049401,54049.0,0,1,0
36230,540049500,54049.0,0,1,0
36231,540049600,54049.0,0,0,1
36232,540049700,54049.0,0,1,0
36233,540049800,54007.0,0,1,0
36234,540049900,54077.0,1,1,0
36235,540050200,54077.0,0,1,0
36236,540050300,54077.0,1,1,0
36237,540050301,54077.0,1,1,0
36238,540050500,54091.0,0,1,0
36239,540050600,54091.0,0,1,0
36240,540050700,54091.0,0,0,0
36241,540050900,54091.0,0,0,1
36242,540050901,54091.0,0,0,0
36243,540051000,54035.0,1,1,0
36244,540051100,54035.0,0,1,0
36245,540051200,54035.0,1,1,0
36246,540051300,54035.0,0,1,0
36247,540051301,54035.0,0,1,0
36248,540051400,54035.0,0,1,0
36249,540051500,54035.0,1,1,0
36250,540051600,54035.0,1,1,0
36251,540051700,54035.0,1,1,0
36252,540051701,54035.0,0,1,0
36253,540051800,54035.0,0,1,0
36254,540052000,54035.0,1,1,0
36255,540052100,54035.0,0,1,0
36256,540052200,54091.0,0,1,0
36257,540052300,54091.0,0,1,0
36258,540052400,54028.0,1,1,1
36259,540052500,54028.0,0,1,0
36260,540052600,54028.0,0,1,0
36261,540052700,54028.0,0,1,0
36262,540052800,54084.0,0,1,0
36263,540052900,54084.0,0,1,0
36264,540053000,54084.0,1,1,0
36265,540053100,54084.0,0,0,1
36266,540053300,54084.0,1,1,0
36267,540053600,54028.0,0,0,1
36268,540053700,54028.0,0,1,0
36269,540053800,54028.0,0,1,0
36270,540053900,54028.0,0,1,0
36271,540054000,54028.0,0,0,1
36272,540054300,54028.0,1,1,1
36273,540054400,54028.0,0,1,0
36274,540054500,54028.0,0,1,0
36275,540054600,54028.0,1,1,0
36276,540054700,54028.0,1,1,0
36277,540054800,54084.0,1,1,0
36278,540054900,54070.0,1,1,1
36279,540055000,54070.0,1,1,1
36280,540055100,54070.0,0,0,1
36281,540055200,54070.0,0,0,1
36282,540055300,54063.0,0,1,0
36283,540055700,54063.0,0,1,0
36284,540055800,54063.0,0,0,1
36285,540055900,54063.0,1,1,0
36286,540056000,54063.0,0,1,0
36287,540056001,54063.0,0,1,0
36288,540056100,54063.0,1,1,0
36289,540056300,54007.0,0,0,1
36290,540056600,54063.0,0,1,0
36291,540056700,54007.0,1,1,1
36292,540056800,54007.0,1,1,1
36293,540056900,54007.0,0,1,0
36294,540057000,54007.0,0,0,1
36295,540057200,54007.0,1,1,1
36296,540057400,54056.0,0,1,0
36297,540057500,54056.0,1,1,0
36298,540057501,54056.0,0,1,0
36299,540057600,54056.0,0,1,0
36300,540057700,54056.0,1,1,0
